iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,avg_profit_per_trade,favourable
1,1,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
2,2,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
3,3,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
4,4,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
5,5,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
6,6,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
7,7,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
8,8,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
9,9,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
10,10,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
11,11,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
12,12,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
13,13,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
14,14,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
94,94,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
95,95,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
96,96,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
97,97,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
98,98,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
99,99,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
100,100,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
101,101,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
102,102,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
103,103,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
104,104,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
105,105,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
106,106,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
107,107,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
108,108,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
109,109,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
110,110,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
111,111,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
112,112,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
113,113,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
114,114,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
115,115,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
116,116,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
117,117,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
118,118,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
119,119,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
120,120,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
121,121,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]",{'hold_bars': 1},0,100000.0,0.0,0.0,,,,,False
122,122,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]",{'hold_bars': 2},0,100000.0,0.0,0.0,,,,,False
123,123,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]",{'hold_bars': 3},0,100000.0,0.0,0.0,,,,,False
124,124,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]",{'hold_bars': 4},0,100000.0,0.0,0.0,,,,,False
125,125,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]",{'hold_bars': 5},0,100000.0,0.0,0.0,,,,,False
