iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,avg_profit_per_trade,davey_return_worse,davey_maxdd_worse,davey_both_worse,favourable
40,40,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 40}",83,147991.37358907683,47.99137358907684,-14.717291068166682,57.831325301204814,1.7069783821618696,0.5782093203503236,578.2093203503233,False,True,False,False
41,41,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 41}",81,118001.7298334968,18.001729833496817,-18.8361342285557,50.617283950617285,1.2314362202435225,0.22224357819131793,222.24357819131797,True,True,True,True
42,42,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 42}",86,107281.5462502887,7.281546250288695,-16.567724626236412,55.81395348837209,1.084363001251449,0.08466914244521695,84.669142445217,True,True,True,True
43,43,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 43}",82,126975.34213234976,26.975342132349756,-13.494508393830074,58.536585365853654,1.3434338452176287,0.3289675869798748,328.9675869798749,True,True,True,True
44,44,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 44}",85,124270.06698511742,24.270066985117424,-13.75007549416999,52.94117647058824,1.3427571546102857,0.2855301998249117,285.53019982491156,True,True,True,True
45,45,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 45}",82,117489.08285999829,17.489082859998284,-13.352044165495524,51.21951219512195,1.253641309611346,0.21328149829266238,213.28149829266232,True,True,True,True
46,46,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 46}",81,102803.38025014952,2.803380250149523,-19.378937337238455,46.913580246913575,1.0356445811452684,0.03460963271789563,34.609632717895636,True,True,True,True
47,47,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 47}",81,132345.35248110496,32.34535248110495,-20.17437217421032,55.55555555555556,1.4233202900843802,0.3993253392729003,399.32533927290046,False,True,False,False
48,48,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 48}",86,104942.9272738638,4.942927273863806,-23.559957319737023,55.81395348837209,1.057796242778044,0.05747589853329984,57.47589853329964,True,True,True,True
49,49,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 49}",84,143876.55723597493,43.87655723597494,-18.58195910058268,51.19047619047619,1.6239175974285793,0.5223399670949392,522.3399670949393,False,True,False,False
50,50,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 50}",86,87721.90369753508,-12.278096302464924,-26.97533565244299,53.48837209302325,0.8648109148470775,-0.14276856165656893,-142.76856165656898,True,True,True,True
51,51,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 51}",85,106411.92688575824,6.411926885758246,-17.520342293847623,51.76470588235295,1.0860480802883037,0.07543443395009684,75.43443395009676,True,True,True,True
52,52,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 52}",85,100754.74488889019,0.7547448888901798,-21.171898005281243,51.76470588235295,1.0084007234741106,0.008879351634002046,8.879351634001976,True,True,True,True
53,53,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 53}",82,124511.54139193706,24.51154139193705,-13.89911486656603,56.09756097560976,1.3249156570795961,0.29892123648703794,298.92123648703796,True,True,True,True
54,54,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 54}",87,142076.8571277057,42.0768571277057,-17.088447778161065,57.47126436781609,1.6152645337653084,0.48364203595064015,483.64203595064015,False,True,False,False
55,55,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 55}",83,127089.77788292049,27.089777882920487,-16.377657470583895,59.036144578313255,1.3582123100878003,0.3263828660592826,326.38286605928266,True,True,True,True
56,56,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 56}",83,110184.97944846931,10.184979448469322,-20.12513794904095,54.21686746987952,1.1157445264813333,0.12271059576468975,122.71059576468976,True,True,True,True
57,57,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 57}",84,130432.99009173714,30.432990091737146,-14.053232140311867,53.57142857142857,1.385784169035745,0.36229750109210856,362.2975010921086,False,True,False,False
58,58,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 58}",84,111340.58056375994,11.34058056375995,-23.790980795725925,48.80952380952381,1.1460302537550155,0.13500691147333208,135.00691147333205,True,True,True,True
59,59,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 59}",85,116780.82612032871,16.78082612032872,-16.628625553666676,50.588235294117645,1.1782351803615656,0.1974214837685729,197.42148376857298,True,True,True,True
60,60,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 60}",83,120648.96438470241,20.648964384702406,-17.501427702048467,54.21686746987952,1.278158862200582,0.24878270343015002,248.78270343014998,True,True,True,True
61,61,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 61}",84,124750.92760605163,24.75092760605162,-16.17102846011228,53.57142857142857,1.3501226054263433,0.29465390007204323,294.65390007204314,True,True,True,True
62,62,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 62}",85,111869.79038807173,11.869790388071744,-12.038288878593518,60.0,1.1595136049126191,0.1396445928008445,139.6445928008445,True,True,True,True
63,63,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 63}",83,95816.25027381467,-4.183749726185326,-23.267063663504985,40.963855421686745,0.9527378012149645,-0.05040662320705246,-50.40662320705251,True,True,True,True
64,64,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 64}",85,117665.99316545097,17.665993165450967,-11.310740288230804,55.294117647058826,1.237698787925146,0.20783521371118868,207.83521371118871,True,True,True,True
65,65,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 65}",81,135697.71167707763,35.69771167707763,-19.799757574085973,56.79012345679012,1.4852806548417625,0.440712489840464,440.7124898404639,False,True,False,False
66,66,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 66}",84,102917.70598999449,2.917705989994479,-15.39091247272576,54.761904761904766,1.0355826219917115,0.034734595118981894,34.73459511898196,True,True,True,True
67,67,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 67}",86,105349.57464540623,5.349574645406241,-18.120987927272758,52.32558139534884,1.0565489605487455,0.06220435634193371,62.20435634193367,True,True,True,True
68,68,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 68}",82,115431.13043044334,15.431130430443352,-16.218233067387335,52.4390243902439,1.2002490344893328,0.18818451744443127,188.18451744443124,True,True,True,True
69,69,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 69}",89,99386.2826628517,-0.6137173371482896,-16.839754201528166,50.56179775280899,0.9928958395829248,-0.006895700417396759,-6.895700417396764,True,True,True,True
70,70,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 70}",83,128873.04489311845,28.87304489311846,-13.24456422833389,54.21686746987952,1.3489677548974701,0.3478680107604634,347.8680107604635,True,True,True,True
71,71,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 71}",88,140930.1907694799,40.9301907694799,-15.878048516763787,57.95454545454546,1.6061554812791103,0.4651158041986357,465.1158041986357,False,True,False,False
72,72,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 72}",86,132028.20664834557,32.02820664834558,-13.739842371024292,54.65116279069767,1.3952484834810492,0.37242100753890145,372.42100753890145,False,True,False,False
73,73,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 73}",80,131851.76812686338,31.851768126863366,-11.20756419859278,48.75,1.4749339453047685,0.3981471015857926,398.14710158579265,False,True,False,False
74,74,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 74}",82,124297.62026151097,24.297620261510964,-15.326124919517259,54.87804878048781,1.3400718274884436,0.2963124422135486,296.3124422135486,True,True,True,True
75,75,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 75}",85,102049.65623081353,2.0496562308135235,-19.39201208500567,51.76470588235295,1.0303381007490404,0.024113602715452508,24.11360271545251,True,True,True,True
76,76,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 76}",82,160047.2527910759,60.0472527910759,-8.591441541243384,56.09756097560976,2.0131279049589903,0.7322835706228764,732.2835706228764,False,True,False,False
77,77,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 77}",84,139766.0773341469,39.7660773341469,-16.245085242251744,58.333333333333336,1.4898397148680287,0.4734056825493682,473.40568254936824,False,True,False,False
78,78,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 78}",87,101391.68322971233,1.391683229712326,-19.202807373142416,51.724137931034484,1.0194579280150045,0.015996358962210536,15.996358962210573,True,True,True,True
79,79,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 79}",84,111841.7580049023,11.841758004902303,-15.70785045702503,50.0,1.1403179821248888,0.1409733095821703,140.97330958217026,True,True,True,True
80,80,"[{'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 75.28571428571429, 'use_structural_stop_sizing': True, 'seed': 80}",82,111987.85167614763,11.987851676147642,-17.266189594431335,51.21951219512195,1.1673719836239618,0.14619331312375136,146.19331312375132,True,True,True,True
